punto_atencion_id;departamento;ciudad;direccion
3966;BOLÍVAR;SANTA ROSA - BOLÍVAR;CALLE 18 NO 25 14 TAMARINDO
3967;BOLÍVAR;SANTA ROSA - BOLÍVAR;CLL 16 CRA 16  55
3968;BOLÍVAR;SANTA ROSA - BOLÍVAR;CL 23 CRA 29 5
3969;BOLÍVAR;SANTA ROSA - BOLÍVAR;CL 14 CRA 27 95 MZ 2
3970;BOLÍVAR;SANTA ROSA DEL SUR;KR 10 12 10
3971;BOLÍVAR;SANTA ROSA DEL SUR;NOROSI AV CL FRENTE AVENIDA PLP
3972;BOLÍVAR;SANTA ROSA DEL SUR;CL 11 11 53
3973;BOLÍVAR;SANTA ROSA DEL SUR;MINA MOCHA
3974;BOLÍVAR;SANTA ROSA DEL SUR;CALLE 9 12 32
3975;BOLÍVAR;SANTA ROSA DEL SUR;CL 35 MZ D6 APTO 2 URB VILLA PAULA
3976;BOLÍVAR;SANTA ROSA DEL SUR;CL 2 CRA 2 60 BARRIO BUENAVISTA
3977;BOLÍVAR;SANTA ROSA DEL SUR;KR 7A 4 13
3978;BOLÍVAR;SANTA ROSA DEL SUR;CL 2 CR 1 - 31
3979;BOLÍVAR;SANTA ROSA DEL SUR;CALLE 3 NO 2 58
3980;BOLÍVAR;SANTA ROSA DEL SUR;VEREDA BUENAS SENAS
3981;BOLÍVAR;SANTA ROSA DEL SUR;CORREGIMIENTO MORALES
3982;BOLÍVAR;SANTA ROSA DEL SUR;CORREGIMIENTO ALTO  CARIBONA
3983;BOLÍVAR;SIMITÍ;CALLE LIBERTADOR CASA 3
3984;BOLÍVAR;SIMITÍ;CL 10 9 20
3985;BOLÍVAR;SIMITÍ;CORREGIMIENTO DE SIMITI BOLÍVAR
3986;BOLÍVAR;SIMITÍ;BARRIO PAPU FRENTE AL 
3987;BOLÍVAR;SIMITÍ;CORREGIMIENTO CALL PPAL
3988;BOLÍVAR;SIMITÍ;CRA 11 7B 41
3989;BOLÍVAR;SIMITÍ;CORREGIMIENTO MONTERREY
3990;BOLÍVAR;SIMITÍ;VEREDA ANIMAS BAJAS
3991;BOLÍVAR;SIMITÍ;CR 7 CL 9 84
3992;BOLÍVAR;SIMITÍ;ANIMAS ALTAS CAMPO HERMOSO 
3993;BOLÍVAR;SIMITÍ;CR 2 NO 4 16
3994;BOLÍVAR;SIMITÍ;CL 1 - 15
3995;BOLÍVAR;SIMITÍ;CL PRINCIPAL KM 1 - 211
3996;BOLÍVAR;SIMITÍ;CLL 8 CR 8 48
3997;BOLÍVAR;SOPLAVIENTO;CLL EL DIQUE CALLE 2 NO 6 16 
3998;BOLÍVAR;SOPLAVIENTO;CALLE LA LINEA
3999;BOLÍVAR;SOPLAVIENTO;BARRIO EL CHISPON NO 12 25
4000;BOLÍVAR;SOPLAVIENTO;CALLE 12 CRA 30 N 0 21
4001;BOLÍVAR;SOPLAVIENTO;CLL 2 NO 7 07
4002;BOLÍVAR;SOPLAVIENTO;KR 4 CL 2 24
4003;BOLÍVAR;SOPLAVIENTO;DG 14 TV 10 94
4004;BOLÍVAR;TALAIGUA NUEVO;CALLE 14 N 4 71 BARRIO CENTRO 
4005;BOLÍVAR;TALAIGUA NUEVO;CL 3 KR 11 27
4006;BOLÍVAR;TALAIGUA NUEVO;CR 2 NO 5 155
4007;BOLÍVAR;TALAIGUA NUEVO;CL 1B ARRIBA
4008;BOLÍVAR;TALAIGUA NUEVO;CL 14 NO 12 44
4009;BOLÍVAR;TALAIGUA NUEVO;CALLE 14 NO 4 - 71 BARRIO CENTRO 
4010;BOLÍVAR;TALAIGUA NUEVO;CL 11 KR 6
4011;BOLÍVAR;TIQUISIO;PLANETA MZ 4 LOTE 9
4012;BOLÍVAR;TIQUISIO;BARRIO 20 DE JULIO
4013;BOLÍVAR;TIQUISIO;BARRIO EL RECREO
4014;BOLÍVAR;TIQUISIO;CORREGIMIENTO COCO TIQUISIO
4015;BOLÍVAR;TIQUISIO;BARRIO LOMA FRESCA
4016;BOLÍVAR;TIQUISIO;BARRIO SAN MARTIN
4017;BOLÍVAR;TIQUISIO;COLORADO
4018;BOLÍVAR;TIQUISIO;CORREGUIMIENTO EL SUDAN
4019;BOLÍVAR;TIQUISIO;CALLE 2 NO 2  7
4020;BOLÍVAR;TURBACO;CRA 17 CALLE REAL
4021;BOLÍVAR;TURBACO;AVENIDA PASTRANA CRA 15 N 17A 150
4022;BOLÍVAR;TURBACO;CALLE REAL 10 03
4023;BOLÍVAR;TURBACO;URBANIZACION LA GRANJA MANZ 1 
4024;BOLÍVAR;TURBACO;CALLE REAL NO 16 33
4025;BOLÍVAR;TURBACO;CRA 15 N 23 45 AVENIDA PASTRANA 
4026;BOLÍVAR;TURBACO;BARRIO LA CRUZ  CALLE 17 19 14
4027;BOLÍVAR;TURBACO;BARRIO EL RECREO CALLE 14 MZ 29
4028;BOLÍVAR;TURBACO;AV PASTRANA 28 27
4029;BOLÍVAR;TURBACO;13 DE JUNIO SEC 2
4030;BOLÍVAR;TURBACO;BARRIO EL RECREO CRR 22 B
4031;BOLÍVAR;TURBACO;CALLE 17 NO 20 60
4032;BOLÍVAR;TURBACO;CARRETERA TRONCAL CRR 21 N 8 90
4033;BOLÍVAR;TURBACO;BARRIO PARAISO CRA 3A N 22 08
4034;BOLÍVAR;TURBACO;BARRIO PAPAYAL CRRA 14A NO 25 3
4035;BOLÍVAR;TURBACO;LAS DELICIAS M 2 L 2
4036;BOLÍVAR;TURBACO;PLAN PAREJO M 2 L 10
4037;BOLÍVAR;TURBACO;CALLE REAL NO 16 33
4038;BOLÍVAR;TURBACO;CARRETERA TRONCAL FRENTE A LA 
4039;BOLÍVAR;TURBACO;CALLE POZA DE MANGA NUMERO 12 41
4040;BOLÍVAR;TURBACO;BARRIO PARAISO SEC PALO QUEMAO 
4041;BOLÍVAR;TURBACO;TURBACO BARRIO PARAISO SECTOR LA 
4042;BOLÍVAR;TURBACO;BARRIO SAN PEDRO
4043;BOLÍVAR;TURBACO;BARRIO SAN ROQUE
4044;BOLÍVAR;TURBACO;CALLE 37 NO 91 45
4045;BOLÍVAR;TURBACO;CRA 25B NO 13 04
4046;BOLÍVAR;TURBACO;CANAVERAL AV PRINCIPAL DE LA 
4047;BOLÍVAR;TURBACO;SECTOR 1 MANZANA 15 LOTE 13
4048;BOLÍVAR;TURBACO;BARRIO PAPAYAL
4049;BOLÍVAR;TURBACO;TURBACO  ALTOS DE PLAN PAREJO MZ 
4050;BOLÍVAR;TURBACO;CRA 13 CL 13 5
4051;BOLÍVAR;TURBACO;CALLE 30 13 55
4052;BOLÍVAR;TURBACO;BARRIO PLAN PAREJO
4053;BOLÍVAR;TURBACO;BARRIO EL ROSARIO
4054;BOLÍVAR;TURBACO;AVENIDA PASTRANA 
4055;BOLÍVAR;TURBACO;TURBACO PLAZA PRINCIPAL
4056;BOLÍVAR;TURBACO;TURBACO CALLE DEL CEMENTARIO
4057;BOLÍVAR;TURBACO;TURBACO VILLAS DE SANTA CATALINA 
4058;BOLÍVAR;TURBACO;TURBACO CLL LA ESTRELLA 
4059;BOLÍVAR;TURBACO;TURBACO URB EL COUNTRY CLL 
4060;BOLÍVAR;TURBACO;LA CRUZ CLL17 NRO 16 42
4061;BOLÍVAR;TURBACO;LA CRUZ CLL17 16 42
4062;BOLÍVAR;TURBACO;CARRERA 16 23 18A 23 114
4063;BOLÍVAR;TURBACO;TERRAZAS DE CUCUMAN MZ 5 LOTE 3
4064;BOLÍVAR;TURBACO;CL 10 NO 16 202 BARRIO BUENOS 
4065;BOLÍVAR;TURBACO;AV PASTRANA NO 53 24 BRR ALTOS DE 
4066;BOLÍVAR;TURBACO;CR TRONCAL URB LOS NISPEROS MZ 1 
4067;BOLÍVAR;TURBACO;PLAN PAREJO MZ 2 LT 27
4068;BOLÍVAR;TURBACO;CL 15 9 33
4069;BOLÍVAR;TURBACO;TRANSVERSAL 54 30 105 BARRIO EL 
4070;BOLÍVAR;TURBACO;MZ A  LOTE 10
4071;BOLÍVAR;TURBACO;SEC ST CATALINA DEPSUES DEL PEAJE 
4072;BOLÍVAR;TURBACO;AV PASTRANA CRA 15 N 21 45
4073;BOLÍVAR;TURBACO;CLL ST CATALINA CRA 10 NO 11 49
4074;BOLÍVAR;TURBACO;CLL 26 KR 11 A 3 PRADO
4075;BOLÍVAR;TURBACO;CLL 1 C CRA 9 61 PISO 1
4076;BOLÍVAR;TURBACO;KRA 12 CLL 4 121
4077;BOLÍVAR;TURBACO;CRA 12 N 6 3 P 1
4078;BOLÍVAR;TURBACO;URBANIZACION  ALTOS DE PLAN 
4079;BOLÍVAR;TURBACO;VILLA ROSAL MZ A LOTE 4 TURBACO
4080;BOLÍVAR;TURBACO;KRA 25 19 5 NUEVO SAN JUAN
4081;BOLÍVAR;TURBACO;PLAN PAREJO MZD LT8
4082;BOLÍVAR;TURBACO;CRA 6E CALLE 27 4
4083;BOLÍVAR;TURBACO;CRA 7 ESTE N 7 82
4084;BOLÍVAR;TURBACO;BONANZA MZ 4 59
4085;BOLÍVAR;TURBACO;SEC 1 MZ 2 1 BARRIO LA MONTANA
4086;BOLÍVAR;TURBACO;CR 22 CL 19 28
4087;BOLÍVAR;TURBACO;CR 16 CL 14 52P1
4088;BOLÍVAR;TURBACO;CR 5 2A 26
4089;BOLÍVAR;TURBACO;SEC 1 MZ6  11EL RODEO
4090;BOLÍVAR;TURBANÁ;BALLESTA AVENIDA EL CEMENTERIO
4091;BOLÍVAR;TURBANÁ;TURBANA CALLE LAS FLORES
4092;BOLÍVAR;TURBANÁ;TURBANA CALLE CACHENCHE
4093;BOLÍVAR;TURBANÁ;CALLE REAL DEL COCO SECTOR LA 
4094;BOLÍVAR;TURBANÁ;TURBANA PLAZA PRINCIPAL N 10 3
4095;BOLÍVAR;TURBANÁ;TURBANA CLL PRINCIPAL DE LA CRUZ 
4096;BOLÍVAR;TURBANÁ;TURBANA CLL SEGUNDA DEL 
4097;BOLÍVAR;TURBANÁ;CALLE DEL MAMON
4098;BOLÍVAR;TURBANÁ;CALLE EL PASO DEL CACIQUE
4099;BOLÍVAR;TURBANÁ;TURBANA CRA 11 CALLE 4 A 39
4100;BOLÍVAR;TURBANÁ;CALLE REAL DEL COCO SECTOR LA 
4101;BOLÍVAR;TURBANÁ;CARRERA 17 MZ 4
4102;BOLÍVAR;TURBANÁ; CALLE PRINCIPAL DE LAS FLOREZ CRA 
4103;BOLÍVAR;TURBANÁ;CK 12 CALLE  6 LAS FLOREZ
4104;BOLÍVAR;TURBANÁ;CR 13 CL 13 70 APTO 1
4105;BOLÍVAR;TURBANÁ;CLL 11 CR 8  22
4106;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE 14 NO 12 86 AL LADO DE LA 
4107;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE REAL CRA 14 N 18 29 
4108;BOLÍVAR;VILLANUEVA - BOLÍVAR;BARRIO EL CANO CRA 14 N 16 79
4109;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE 14 19 429
4110;BOLÍVAR;VILLANUEVA - BOLÍVAR;CLLE 15 CRA 13 65
4111;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE 14 NO 12 86 AL LADO DE LA 
4112;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE DE LA CRUZ
4113;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE 15  13 105 PISO 1
4114;BOLÍVAR;VILLANUEVA - BOLÍVAR;CLL 14 CRA 17A L 480
4115;BOLÍVAR;VILLANUEVA - BOLÍVAR;CALLE 17 CR 14 N 5
4116;BOLÍVAR;VILLANUEVA - BOLÍVAR;CRA 15 N 18 60
4117;BOLÍVAR;VILLANUEVA - BOLÍVAR;BARRIO MIRAFLORES CALLE REAL 
4118;BOLÍVAR;VILLANUEVA - BOLÍVAR;CRA 12 A N 17 53
4119;BOLÍVAR;VILLANUEVA - BOLÍVAR;CRA 12 CON CRA 10 N 1 19
4120;BOLÍVAR;VILLANUEVA - BOLÍVAR;CLL2 KM 4 457
4121;BOLÍVAR;VILLANUEVA - BOLÍVAR;CLL 14 11BIS 187 BRR EL PUEBLO
4122;BOLÍVAR;VILLANUEVA - BOLÍVAR;KR 17B CL 15  29 CAMPO SANTO
4123;BOLÍVAR;VILLANUEVA - BOLÍVAR;DG 14 CRA 21 79
4124;BOLÍVAR;ZAMBRANO;CALLE 8  8 -43
4125;BOLÍVAR;ZAMBRANO;BARRIO CENTRO NO 15 23
4126;BOLÍVAR;ZAMBRANO;CALLE 6 NO 14 45
4127;BOLÍVAR;ZAMBRANO;CRA 18 8 44
4128;BOLÍVAR;ZAMBRANO;CALLE 2 N  23 45
4129;BOLÍVAR;ZAMBRANO;TRA 17A  8 45
4130;BOLÍVAR;ZAMBRANO;CALLE 6 N 18  69
4131;BOLÍVAR;ZAMBRANO;CRA 7 CALLE 6 3
4132;BOLÍVAR;ZAMBRANO;CLL 1 NO 34 56
4133;BOLÍVAR;ZAMBRANO;CALLE 4 CARRERA 18 4
4134;BOLÍVAR;ZAMBRANO;CLL 4A NO 21-9
4135;BOLÍVAR;ZAMBRANO;BUENOS AIRES CL18CR16 331
4136;BOLÍVAR;ZAMBRANO;CR 6 CL 5 11 BARRIO SAN JOSE
4137;BOLÍVAR;ZAMBRANO;CL 7 CR 11 3 PISO 1 APTO 1
4138;BOLÍVAR;ZAMBRANO;CL 6 NO 8 60
4139;CALDAS;AGUADAS;CR 10 3 17
4140;CALDAS;AGUADAS;CL 8 5 40
4141;CALDAS;AGUADAS;CR 4 11 29
4142;CALDAS;AGUADAS;CR 6 6 07
4143;CALDAS;AGUADAS;CR 3 16 62
4144;CALDAS;AGUADAS;CR 4 9 15
4145;CALDAS;AGUADAS;CR 6 2 48
4146;CALDAS;AGUADAS;CL 8 5 540
4147;CALDAS;AGUADAS;CL 8 5 40
4148;CALDAS;AGUADAS;CL 8 5 40
4149;CALDAS;AGUADAS;CL 8 5 540
4150;CALDAS;AGUADAS;CL 8 5 40
4151;CALDAS;AGUADAS;CL 8 5 40
4152;CALDAS;AGUADAS;CR 3 14 51 BARRIO OLIVARES
4153;CALDAS;AGUADAS;CL 8 5 40
4154;CALDAS;AGUADAS;CL 8 5 40
4155;CALDAS;AGUADAS;CL 4 4 56
4156;CALDAS;AGUADAS;CL 8 5 40
4157;CALDAS;AGUADAS;CL 8 5 40
4158;CALDAS;ANSERMA;CR 4 7 32
4159;CALDAS;ANSERMA;CR 4 16 39
4160;CALDAS;ANSERMA;CR 5 21 31
4161;CALDAS;ANSERMA;CR 5 25 13
4162;CALDAS;ANSERMA;CR 4 13 45
4163;CALDAS;ANSERMA;CR 4 8 65
4164;CALDAS;ANSERMA;CR 4 13 19
4165;CALDAS;ANSERMA;CL 24 1 09
4166;CALDAS;ANSERMA;CR 4 10 05
4167;CALDAS;ANSERMA;CR 4 12 10
4168;CALDAS;ANSERMA;CR 4 11 24
4169;CALDAS;ANSERMA;CR 4 16 39
4170;CALDAS;ANSERMA;CR 4 16 1639
4171;CALDAS;ANSERMA;CR 4 16 39
4172;CALDAS;ANSERMA;CR 4 16 39
4173;CALDAS;ANSERMA;CR 4 16 1641
4174;CALDAS;ANSERMA;CR 4 16 39
4175;CALDAS;ANSERMA;CR 4 16 39 LA VARIANTE
4176;CALDAS;ANSERMA;CR 4 16 39 EL MIRADOR
4177;CALDAS;ANSERMA;CR 4 16 39 CAFETERO
4178;CALDAS;ANSERMA;CR 4 16 39 EL CAFETERO
4179;CALDAS;ANSERMA;CR 4 16 39
4180;CALDAS;ANSERMA;CR 4 16 39
4181;CALDAS;ANSERMA;CR 4 34 04
4182;CALDAS;ANSERMA;CL 5 54 069
4183;CALDAS;ANSERMA;CR 5 28 66
4184;CALDAS;ANSERMA;CR 1 13 13
4185;CALDAS;ANSERMA;CR 4 6 52
4186;CALDAS;ANSERMA;CR 4 13 11
4187;CALDAS;ANSERMA;CR 4 16 39
4188;CALDAS;ANSERMA;CR 4 16 39
4189;CALDAS;ANSERMA;CR 1 15 02
4190;CALDAS;ANSERMA;CR 2E 24 A 04
4191;CALDAS;ANSERMA;CR 4 15 38
4192;CALDAS;ARANZAZU;CR 6 7 16
4193;CALDAS;ARANZAZU;CR 5 6 04
4194;CALDAS;ARANZAZU;CR 6 3 02
4195;CALDAS;ARANZAZU;CR 5 4 03
4196;CALDAS;ARANZAZU;CR 5 4 403
4197;CALDAS;ARANZAZU;CR 6 6 615
4198;CALDAS;ARANZAZU;CL 10 10 03
4199;CALDAS;ARANZAZU;CR 5 6 04
4200;CALDAS;ARANZAZU;CR 5 6 04
4201;CALDAS;ARANZAZU;CR 5 4 403
4202;CALDAS;ARANZAZU;CR 5 6 04
4203;CALDAS;ARANZAZU;CL 5 6 604 VEREDA SAN LUIS SECT
4204;CALDAS;ARANZAZU;CR 5 5 508 VEREDA SAN LUIS SECT
4205;CALDAS;ARANZAZU;CR 5 6 604 VEREDA SAN LUIS SECT
4206;CALDAS;ARANZAZU;CR 5 5 508 VEREDA SAN LUIS SECT
4207;CALDAS;ARANZAZU;CR 5 5 508 VEREDA SAN LUIS SECT
4208;CALDAS;ARANZAZU;CR 5 6 04
4209;CALDAS;ARANZAZU;CR 5 6 04
4210;CALDAS;ARANZAZU;CR 5 4 20
4211;CALDAS;ARANZAZU;CR 5 6 24
4212;CALDAS;ARANZAZU;CR 5 6 24
4213;CALDAS;ARANZAZU;CR 5 6 04
4214;CALDAS;ARANZAZU;CR 5 6 04
4215;CALDAS;ARANZAZU;CR 6 6 19
4216;CALDAS;BELALCAZAR;CL 15 4 09
4217;CALDAS;BELALCAZAR;CR 4 11 11
4218;CALDAS;BELALCAZAR;CL 15 4 09 VEREDA HABANA
4219;CALDAS;BELALCAZAR;SIN DIRECCION
4220;CALDAS;BELALCAZAR;CL 4 20 25
4221;CALDAS;BELALCAZAR;CL 15 4 09
4222;CALDAS;BELALCAZAR;CL 15 4 09
4223;CALDAS;BELALCAZAR;CL 15 4 09
4224;CALDAS;BELALCAZAR;CL 15 4 405
4225;CALDAS;BELALCAZAR;CL 15 4 09
4226;CALDAS;BELALCAZAR;CL 15 4 09
4227;CALDAS;BELALCAZAR;CL 15 4 09
4228;CALDAS;BELALCAZAR;KM 7
4229;CALDAS;BELALCAZAR;CR 4 15 06
4230;CALDAS;BELALCAZAR;CL 15 4 09
4231;CALDAS;BELALCAZAR;CL 15 4 09
4232;CALDAS;BELALCAZAR;CR 3 8 27
4233;CALDAS;CHINCHINA;CR 5 15 5
4234;CALDAS;CHINCHINA;CR 9 15 23
4235;CALDAS;CHINCHINA;CR 13 4 4 EQ
4236;CALDAS;CHINCHINA;CL 13 7 13
4237;CALDAS;CHINCHINA;CR 8 11 75
4238;CALDAS;CHINCHINA;CR 9 9 68
4239;CALDAS;CHINCHINA;CR 4 13 A 25
4240;CALDAS;CHINCHINA;CR 8 11 11 EQ
4241;CALDAS;CHINCHINA;SIN DIRECCION
4242;CALDAS;CHINCHINA;CL 9 15 16
4243;CALDAS;CHINCHINA;CL VEREDA EL TREBOL 11 8 58 VIA MARSELLA
4244;CALDAS;CHINCHINA;CL 11 8 58
4245;CALDAS;CHINCHINA;CL 11 8 58
4246;CALDAS;CHINCHINA;CR 7 14 08
4247;CALDAS;CHINCHINA;CL 11 8 58 VEREDA LA FLORESTA
4248;CALDAS;CHINCHINA;CL 10 11 45
4249;CALDAS;CHINCHINA;CR 10 13 04
4250;CALDAS;CHINCHINA;CL 11 8 58 ALTO DE LA MINA
4251;CALDAS;CHINCHINA;Cra 8  11-75
4252;CALDAS;CHINCHINA;CL 13 6 55
4253;CALDAS;CHINCHINA;CL 12 6 62
4254;CALDAS;CHINCHINA;CR 5 6 14
4255;CALDAS;CHINCHINA;CL 11 8 58 MANZANA C CASA 1
4256;CALDAS;CHINCHINA;CR 6 7 32
4257;CALDAS;CHINCHINA;CL 10 7 03
4258;CALDAS;CHINCHINA;CL 11 8 58
4259;CALDAS;CHINCHINA;CR 7 8 8 EQ
4260;CALDAS;CHINCHINA;CL 6 9 A 29
4261;CALDAS;CHINCHINA;CL 11 8 58 MANZANA C CASA 1
4262;CALDAS;CHINCHINA;CL 8 11 02
4263;CALDAS;CHINCHINA;CL 5 8 04
4264;CALDAS;CHINCHINA;CL 6 15 02
4265;CALDAS;CHINCHINA;CL 5 10 26
4266;CALDAS;CHINCHINA;CR 5 4 02
4267;CALDAS;CHINCHINA;CR 9 7 63
4268;CALDAS;CHINCHINA;CR 11 5 15
4269;CALDAS;CHINCHINA;CR 8 9 35 LO 1
4270;CALDAS;CHINCHINA;CR 4 7 25
4271;CALDAS;CHINCHINA;CL 9 6 04
4272;CALDAS;CHINCHINA;CL 11 8 858
4273;CALDAS;CHINCHINA;CL 11 8 58
4274;CALDAS;CHINCHINA;CL 11 8 58
4275;CALDAS;CHINCHINA;CL 11 8 58
4276;CALDAS;CHINCHINA;CL 11 8 58
4277;CALDAS;CHINCHINA;CL 11 8 58
4278;CALDAS;CHINCHINA;CL 11 8 858
4279;CALDAS;CHINCHINA;C
4280;CALDAS;CHINCHINA;CR 9 13 A 02
4281;CALDAS;CHINCHINA;CL 11 14 A 66
4282;CALDAS;CHINCHINA;CR 11 14 A 06
4283;CALDAS;CHINCHINA;CL 11 8 58 VEREDA LA MANUELITA
4284;CALDAS;CHINCHINA;CL 11 8 58
4285;CALDAS;CHINCHINA;CL 5A 13 A 96
4286;CALDAS;CHINCHINA;CL 11 8 58 SATELITE LA MANUELA
4287;CALDAS;CHINCHINA;CL 11 8 58 SATELITE ES SERVICIO
4288;CALDAS;CHINCHINA;CR 4 14 51
4289;CALDAS;CHINCHINA;CL 11 8 58
4290;CALDAS;CHINCHINA;CL 11 8 58
4291;CALDAS;CHINCHINA;CL 11 8 58
4292;CALDAS;CHINCHINA;CR 4 1 1
4293;CALDAS;CHINCHINA;CL 11 8 58
4294;CALDAS;CHINCHINA;CL 11 7 11 piso 2
4295;CALDAS;CHINCHINA;CR 16 7 63
4296;CALDAS;CHINCHINA;CR 9 10 81
4297;CALDAS;CHINCHINA;CL 11 7 31
4298;CALDAS;CHINCHINA;CR 5 9 81
4299;CALDAS;CHINCHINA;CR 8 5 02
4300;CALDAS;CHINCHINA;KM 30
4301;CALDAS;CHINCHINA;KM 2
4302;CALDAS;CHINCHINA;CL 11 8 58
4303;CALDAS;CHINCHINA;CL 11 8 58
4304;CALDAS;CHINCHINA;CR 13B 5 23
4305;CALDAS;CHINCHINA;CL 9 06 03 LO 1
4306;CALDAS;CHINCHINA;CL 11 8 24
4307;CALDAS;CHINCHINA;CR 6 7 21
4308;CALDAS;CHINCHINA;CR 9 9 39
4309;CALDAS;FILADELFIA;CL 6 7 08
4310;CALDAS;FILADELFIA;CR 5 5 08
4311;CALDAS;FILADELFIA;CR 5 5 08
4312;CALDAS;FILADELFIA;CR 5 6 04 PARQUE PPAL SAMARIA
4313;CALDAS;FILADELFIA;CR 5 5 08
4314;CALDAS;FILADELFIA;CR 5 5 08
4315;CALDAS;FILADELFIA;CR 5 5 08
4316;CALDAS;FILADELFIA;CR 5 5 08
4317;CALDAS;FILADELFIA;CL 3 8 8 ED LOS CRISTALES
4318;CALDAS;FILADELFIA;CR 5 5 08 VEREDA SAN LUIS
4319;CALDAS;FILADELFIA;CR 3 3 340
4320;CALDAS;FILADELFIA;CR 3 3 40
4321;CALDAS;FILADELFIA;CR 5 5 08
4322;CALDAS;FILADELFIA;CR 4 7 74
4323;CALDAS;FILADELFIA;CL 3 9 16 SALIDA LA FELISA
4324;CALDAS;FILADELFIA;CR 5 5 08
4325;CALDAS;FILADELFIA;CR 10 2 90
4326;CALDAS;FILADELFIA;CR 5 5 08
4327;CALDAS;FILADELFIA;CR 6 6 38
4328;CALDAS;FILADELFIA;CL 8 6 25
4329;CALDAS;FILADELFIA;CL 5 4 29
4330;CALDAS;LA DORADA;CL 14 4 32
4331;CALDAS;LA DORADA;CL 11 7 59
4332;CALDAS;LA DORADA;CR 6 9 02
4333;CALDAS;LA DORADA;CL 14 3 65
4334;CALDAS;LA DORADA;CR 4 16 69
4335;CALDAS;LA DORADA;CR 4 12 24
4336;CALDAS;LA DORADA;CR 5 13 21
4337;CALDAS;LA DORADA;CR 6 5 58
4338;CALDAS;LA DORADA;CR 6 13 37
4339;CALDAS;LA DORADA;CL 14 8 08
4340;CALDAS;LA DORADA;CL 10 5 5 EQ
4341;CALDAS;LA DORADA;CR 6 15 80
4342;CALDAS;LA DORADA;CR 5 5 23
4343;CALDAS;LA DORADA;CR 8 4 03
4344;CALDAS;LA DORADA;CR 5 1 03
4345;CALDAS;LA DORADA;CL 11 11 11 EQ
4346;CALDAS;LA DORADA;CL 10 12 12 EQ
4347;CALDAS;LA DORADA;CL 15 15 15 EQ
4348;CALDAS;LA DORADA;CL 14 3 65
4349;CALDAS;LA DORADA;CR 9 2 60
4350;CALDAS;LA DORADA;CR 4 10 04
4351;CALDAS;LA DORADA;CR 5 7 02
4352;CALDAS;LA DORADA;CR 3 16 14
4353;CALDAS;LA DORADA;CR 2 3 47
4354;CALDAS;LA DORADA;CL 14 3 65 CC DORADA PLAZA B AM
4355;CALDAS;LA DORADA;CL 14 3 65 VEREDA BUENAVISTA
4356;CALDAS;LA DORADA;CL 7A 7 A 62
4357;CALDAS;LA DORADA;CL 11 6 02
4358;CALDAS;LA DORADA;CR 2 16 16 EQ
4359;CALDAS;LA DORADA;CR 6 10 66
4360;CALDAS;LA DORADA;CL 2 7 N 41 BARRIO LAS FERIAS
4361;CALDAS;LA DORADA;CL 20 3 74
4362;CALDAS;LA DORADA;CR 4 43 04
4363;CALDAS;LA DORADA;CR 2 29 05
4364;CALDAS;LA DORADA;CR 7 26 12
4365;CALDAS;LA DORADA;CR 10 15 04
4366;CALDAS;LA DORADA;CL 17 13 05
4367;CALDAS;LA DORADA;CR 4 45 91
4368;CALDAS;LA DORADA;CR 2E 41 04
4369;CALDAS;LA DORADA;CR 4 39 A 25 LO
4370;CALDAS;LA DORADA;CL 14 4 365
4371;CALDAS;LA DORADA;CL 52 1 A 05
4372;CALDAS;LA DORADA;CR 15 10 B 14
4373;CALDAS;LA DORADA;CL 22 9 19
4374;CALDAS;LA DORADA;CR 7 10 36
4375;CALDAS;LA DORADA;CR 12 49 33
4376;CALDAS;LA DORADA;CL 14 3 65 CENTRAL DE ABASTOS I
4377;CALDAS;LA DORADA;CR 9 46 19
4378;CALDAS;LA DORADA;CR 15 13 A 22
4379;CALDAS;LA DORADA;CL 18 8 88
4380;CALDAS;LA DORADA;CR 2 38 39
4381;CALDAS;LA DORADA;CL 9 45 B 06
4382;CALDAS;LA DORADA;CL 44 8 02
4383;CALDAS;LA DORADA;CR 6 19 80
4384;CALDAS;LA DORADA;CL 48 2 50
4385;CALDAS;LA DORADA;CR 2 22 11
4386;CALDAS;LA DORADA;CL 12 8 80
4387;CALDAS;LA DORADA;CL 14 3 65
4388;CALDAS;LA DORADA;CR 3 12 18
4389;CALDAS;LA DORADA;CL 14 3 65
4390;CALDAS;LA DORADA;CL 14 3 65
4391;CALDAS;LA DORADA;CL 14 3 65
4392;CALDAS;LA DORADA;CL 20 11 02
4393;CALDAS;LA DORADA;CL 2 14 54
4394;CALDAS;LA DORADA;CL 44 9 C 23 LAS FERIAS
4395;CALDAS;LA DORADA;CL 45 8 C 15 BARRIO LAS FERIAS
4396;CALDAS;LA DORADA;CR 14 3 2029
4397;CALDAS;LA DORADA;AU 16 965 9574
4398;CALDAS;LA DORADA;CL 14 3 65
4399;CALDAS;LA DORADA;CL 14 3 65
4400;CALDAS;LA DORADA;CL 14 3 65
4401;CALDAS;LA DORADA;CL 45 6 03
4402;CALDAS;LA DORADA;CL 48 5 03
